"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"39","TC0100000304.mm.2","Tmem182","381339","transmembrane protein 182",0.234064183354628,5.46118806501434,0.831412314925553,0.421521043499816,0.640630525375631,-6.68823188511947
"40","TC0100000317.mm.2","Gpr45","93690","G protein-coupled receptor 45",-0.124404101540887,5.37985079316293,-0.332131426515299,0.745357772190879,0.871437040350099,-6.99007953079543
"41","TC0100000323.mm.2","Nck2","17974","non-catalytic region of tyrosine kinase adaptor protein 2",-0.0598942496076953,7.18710615617945,-0.198951867599751,0.845537384193304,0.927007373040562,-7.0277941490832
"42","TC0100000329.mm.2","Ecrg4","78896","ECRG4 augurin precursor",0.018772148089389,3.95897247211823,0.0667686062522725,0.947834400381566,0.977014833557304,-7.04660364995518
"43","TC0100000333.mm.2","Bivm","246229","basic, immunoglobulin-like variable motif containing",0.687977839959866,6.75929251299043,2.2058928482213,0.0470219099995664,0.176680472942815,-4.85104740654168
"44","TC0100000334.mm.2","Ercc5","22592","excision repair cross-complementing rodent repair deficiency, complementation group 5",-0.0110280363479909,7.15125534953354,-0.0338652012283815,0.973525699902038,0.989120304409945,-7.04837963855765
"45","TC0100000338.mm.2","Gulp1","70676","GULP, engulfment adaptor PTB domain containing 1",-0.344537531229594,4.43573708132147,-1.06490221532696,0.307292553897647,0.53848382757665,-6.46713531547924
"46","TC0100000343.mm.2","Col3a1","12825","collagen, type III, alpha 1",-0.174761620104889,3.87618475507014,-0.6321829356327,0.538792020646462,0.730364116710095,-6.83800757955476
"47","TC0100000351.mm.2","Wdr75","73674","WD repeat domain 75",0.467765380774364,6.62242634326897,1.35822565480235,0.198680505288366,0.419395282178625,-6.12708001252277
"48","TC0100000353.mm.2","Dnah7b","227058","dynein, axonemal, heavy chain 7B",-0.0876238702252303,4.1797559762098,-0.261945590422774,0.797680229737643,0.900363365675165,-7.01228654695685
"49","TC0100000374.mm.2","Stat4","20849","signal transducer and activator of transcription 4",0.0385469742037889,5.73105780303013,0.075387191044641,0.941113778549328,0.973529005315809,-7.04594663439715
"50","TC0100000375.mm.2","Stat1","20846","signal transducer and activator of transcription 1",-2.06725077283633,10.7558832839986,-6.13769104586497,4.44304989710317e-05,0.00120520698412063,2.14013086360687
"51","TC0100000380.mm.2","Nemp2","227094","nuclear envelope integral membrane protein 2",0.942112678387344,4.76802927725414,2.96768025857507,0.0114301454365107,0.069603136526651,-3.49063834293424
"52","TC0100000381.mm.2","Hibch","227095","3-hydroxyisobutyryl-Coenzyme A hydrolase",-0.180241892646061,4.50617501658482,-0.446738760625414,0.662794892758878,0.817899161954251,-6.94278832050939
"53","TC0100000387.mm.2","Osgepl1","72085","O-sialoglycoprotein endopeptidase-like 1",-0.162455912181077,6.31264189417224,-0.463377443202315,0.651151702746833,0.810871853287596,-6.93479928074845
"54","TC0100000393.mm.2","Coq10b","67876","coenzyme Q10B",-1.02539080094181,6.3454543319955,-3.11303588568118,0.00869441723974601,0.0572972371229645,-3.22093370840703
"55","TC0100000395.mm.2","Hspe1","15528","heat shock protein 1 (chaperonin 10)",0.0521494094376234,8.69373039749816,0.193925563179089,0.849386538885467,0.929269143746736,-7.02885022658364
"56","TC0100000399.mm.2","Mars2","212679","methionine-tRNA synthetase 2 (mitochondrial)",0.833585123951185,5.49078852907021,2.75901456688097,0.0169155379738853,0.0900698989011543,-3.87399571428583
"57","TC0100000404.mm.2","Plcl1","227120","phospholipase C-like 1",0.554279443222845,4.19288909400413,1.59013762925953,0.137056822025926,0.337567725043219,-5.81577093500542
"58","TC0100000422.mm.2","Maip1","68115","matrix AAA peptidase interacting protein 1",-0.608805186464349,7.31897976153747,-1.78426975438047,0.098942870797419,0.278208266141856,-5.53076914455845
"59","TC0100000424.mm.2","Spats2l","67198","spermatogenesis associated, serine-rich 2-like",-0.263449703532379,4.59218924059233,-0.836727176911344,0.418638387888251,0.638083901010563,-6.68373092879497
"60","TC0100000426.mm.2","Sgo2a","68549","shugoshin 2A",1.45496188624022,5.80798627210952,4.27511662159466,0.00101125169553071,0.0119315837059675,-1.05882897000963
"61","TC0100000427.mm.2","Aox1","11761","aldehyde oxidase 1",-0.979725269716806,5.49376075814959,-3.32997731217547,0.00578210249509909,0.042476053448791,-2.81601658917316
"62","TC0100000434.mm.2","Nif3l1","65102","Ngg1 interacting factor 3-like 1 (S. pombe)",-0.602401956390924,7.44137271021923,-1.94634464366391,0.074717191636221,0.235259437973142,-5.27827686255199
"63","TC0100000436.mm.2","Ndufb3","66495","NADH:ubiquinone oxidoreductase subunit B3",-0.278183747689712,7.48681149462392,-0.858990599832606,0.406705588490468,0.627893843062606,-6.6645996013272
"64","TC0100000439.mm.2","Cflar","12633","CASP8 and FADD-like apoptosis regulator",-0.605676941876805,9.66068591721529,-1.62095988206346,0.130256872157186,0.328133237230665,-5.7719088150417
"65","TC0100000447.mm.2","Cdk15","271697","cyclin-dependent kinase 15",1.04610418775528,4.41435015951511,3.00206333542975,0.0107140357260135,0.0665201300124888,-3.42700167090893
"66","TC0100000450.mm.2","Fzd7","14369","frizzled class receptor 7",0.65809882969404,8.03960676238653,1.58001569701855,0.139356117787293,0.341214487773544,-5.83005465180404
"67","TC0100000456.mm.2","Nop58","55989","NOP58 ribonucleoprotein",0.812970291957211,6.38215212361073,1.27552559469136,0.225587766522266,0.451398006187059,-6.22943071117978
"68","TC0100000462.mm.2","Bmpr2","12168","bone morphogenetic protein receptor, type II (serine/threonine kinase)",0.199013546066768,9.57824139752899,0.662004446941789,0.520127178817984,0.717131566123471,-6.81798645446226
"69","TC0100000464.mm.2","Fam117b","72750","family with sequence similarity 117, member B",0.66988194365123,9.63081120643992,1.87380031762724,0.0848009860346091,0.254002362952793,-5.39279747115334
"70","TC0100000465.mm.2","Carf","241066","calcium response factor",0.304180587958349,5.27254405196577,0.980955660894928,0.345436512878248,0.573936033925618,-6.55201390349493
"71","TC0100000467.mm.2","Nbeal1","269198","neurobeachin like 1",0.573918910467349,5.67684353685433,1.32324233996868,0.209724303817571,0.433772850521358,-6.17096475837536
"72","TC0100000469.mm.2","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",0.900301080906162,7.74098979234793,1.97943732023405,0.0704928083060156,0.226384786408524,-5.22527286366317
"73","TC0100000471.mm.2","Abi2","329165","abl-interactor 2",1.29292718286791,7.16119279082843,4.55676888453249,0.00061196561108995,0.00833619583803507,-0.547317443826602
"74","TC0100000476.mm.2","Cd28","12487","CD28 antigen",2.74036442205424,8.58664761201516,7.36736745611865,7.31921680526193e-06,0.000314633281734671,3.9895262449839
"75","TC0100000509.mm.2","Nrp2","18187","neuropilin 2",-1.01907098322704,10.4433992580506,-3.66616326024233,0.00308464205091594,0.0270005984525817,-2.18696938069
"76","TC0100000519.mm.2","Eef1b2","55949","eukaryotic translation elongation factor 1 beta 2",0.959793110932987,11.5595847537358,3.44424260403899,0.00466701725563878,0.0365416384524205,-2.60218499216539
"77","TC0100000526.mm.2","Fastkd2","75619","FAST kinase domains 2",0.74029046416616,6.23031616596113,2.12415127206916,0.0544892287655714,0.194576989027357,-4.98830753945157
"78","TC0100000541.mm.2","Ccnyl1","227210","cyclin Y-like 1",-0.970040716727325,7.67700208142616,-2.81210481717443,0.0153123381202795,0.0841059394857799,-3.77698777530919
"79","TC0100000545.mm.2","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",0.277553478518028,8.51318655390836,0.999891477466572,0.336546975011003,0.56555724059742,-6.53338243772295
"80","TC0100000548.mm.2","Crygf","12969","crystallin, gamma F",0.10360286542423,4.61276101706682,0.276330613670365,0.786863033609552,0.893780411243444,-7.00815692135669
"81","TC0100000588.mm.2","Vwc2l","320460","von Willebrand factor C domain-containing protein 2-like",-0.429576725885853,3.40340913179202,-1.36629891000211,0.196200868320173,0.41623960876373,-6.11683223857121
"82","TC0100000590.mm.2","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",0.848063905385508,8.26917158069939,2.25138193430596,0.0432958722158921,0.167421823823576,-4.77369624539814
"83","TC0100000591.mm.2","Apol7d","100042814","apolipoprotein L 7d",0.0599256737217972,4.01249909721812,0.206058161280548,0.840102465822667,0.924017850249823,-7.02625523919283
"84","TC0100000601.mm.2","Tmem169","271711","transmembrane protein 169",-0.0675355062986966,3.85376800537505,-0.213330172702233,0.834549676525387,0.921173590289419,-7.02462492786526
"85","TC0100000602.mm.2","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.310165558393233,3.82527324627091,1.03622683035534,0.319955572030548,0.548951340816828,-6.49678767609198
"86","TC0100000608.mm.2","Smarcal1","54380","SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1",-0.00037254500951267,7.22517743128074,-0.00119612199184668,0.99906473235132,0.999983142821075,-7.04899410692098
"87","TC0100000609.mm.2","Rpl37a","19981","ribosomal protein L37a",1.32225234085256,9.98700524285193,4.86531017397582,0.000357064942498535,0.00560746724713257,0.0030006078313578
"88","TC0100000621.mm.2","Rufy4","435626","RUN and FYVE domain containing 4",-0.211802477381783,5.70524416632604,-0.63626723951246,0.536213522819407,0.728816477626324,-6.8353165058182
"89","TC0100000626.mm.2","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.52575642687374,5.69930868330206,1.91453296022968,0.078995857701694,0.243628611068783,-5.32878430810054
"90","TC0100000631.mm.2","Catip","241112","ciliogenesis associated TTC17 interacting protein",0.171090594540315,4.99664244183392,0.543277669142616,0.596606005696573,0.773123448717714,-6.89252781131608
"91","TC0100000632.mm.2","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.812395702952806,12.1773224446625,-2.76929121026838,0.0165928059471993,0.0890227567074988,-3.85524990492213
"92","TC0100000638.mm.2","Bcs1l","66821","BCS1-like (yeast)",0.536737699016809,7.32330598516877,1.79821473752711,0.0966090762535032,0.274768454889765,-5.50953449541216
"93","TC0100000639.mm.2","Stk36","269209","serine/threonine kinase 36",-0.484205040599971,5.41920803494446,-1.4793501273928,0.164090524825106,0.375948142355623,-5.9687512563701
"94","TC0100000640.mm.2","Ttll4","67534","tubulin tyrosine ligase-like family, member 4",0.543785804868483,5.40737029011239,1.92664871572175,0.0773405228391437,0.240754711323447,-5.30960038293769
"95","TC0100000642.mm.2","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",3.66752679633589,5.60119051723366,10.573003758572,1.50280887143473e-07,2.17799942867218e-05,7.92522998445388
"96","TC0100000653.mm.2","Zfand2b","68818","zinc finger, AN1 type domain 2B",-0.575665705383155,8.4551598983756,-2.12416910930669,0.0544874840631918,0.194576989027357,-4.98827784218643
"97","TC0100000656.mm.2","Dnajb2","56812","DnaJ heat shock protein family (Hsp40) member B2",-0.732439221025579,5.56294552545035,-1.77635430197137,0.100289968075671,0.280518810622465,-5.54277923441764
"98","TC0100000659.mm.2","Gmppa","69080","GDP-mannose pyrophosphorylase A",-0.613093664124552,9.20852471917574,-1.97725715703729,0.0707642012218707,0.226951031138719,-5.22877902543513
"99","TC0100000662.mm.2","Inha","16322","inhibin alpha",-0.225390268317427,5.39969292522454,-0.622494761137223,0.544936221877113,0.735519895904479,-6.84432596004715
"100","TC0100000678.mm.2","Sgpp2","433323","sphingosine-1-phosphate phosphotase 2",0.025909229813224,4.12915665239135,0.0881287195437801,0.931186953538128,0.968744361274133,-7.04482951882403
"101","TC0100000703.mm.2","Rhbdd1","76867","rhomboid domain containing 1",-0.835239219534133,9.32533081305424,-2.78518516024963,0.0161055755462498,0.0870492914350001,-3.82622675851797
"102","TC0100000718.mm.2","Ccl20","20297","chemokine (C-C motif) ligand 20",-0.124762066518056,4.77939611759136,-0.421426437687981,0.680683981838959,0.827803763576629,-6.95439906955384
"103","TC0100000725.mm.2","Fbxo36","66153","F-box protein 36",0.0795951972149833,7.31630594385863,0.224346286296858,0.826155706240802,0.917297760732509,-7.02204835532833
"104","TC0100000743.mm.2","Gm7609","665378","predicted pseudogene 7609",-1.56936369959651,7.46111779753323,-4.26119297849992,0.00103692836921427,0.0122037567351262,-1.0843179276954
"105","TC0100000765.mm.2","Sp140","434484","Sp140 nuclear body protein",-1.87265500707643,8.55851376532293,-5.560183268379,0.00011125078784486,0.002441434327705,1.19792690435014
"106","TC0100000766.mm.2","Sp100","20684","nuclear antigen Sp100",-0.938598614923711,11.2212589011257,-3.27210159754979,0.00644611687429028,0.0460858743408562,-2.92422506913372
"107","TC0100000777.mm.2","Spata3","70060","spermatogenesis associated 3",-0.305012211782484,4.24902314282095,-0.951107470656983,0.35978842202994,0.586353982569276,-6.58076251114725
"108","TC0100000778.mm.2","2810459M11Rik","72792","RIKEN cDNA 2810459M11 gene",0.181606961448246,5.19722820066802,0.561469423279202,0.584520001701636,0.764233924440296,-6.88200786088422
"109","TC0100000783.mm.2","B3gnt7","227327","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",0.715021814996363,6.0368719368499,2.57865425597192,0.023693186670217,0.113060855488877,-4.20012564579386
"110","TC0100000790.mm.2","Ptma","19231","prothymosin alpha",1.17018269255175,10.6945830696514,2.85073161521209,0.0142411054319396,0.0802198859561505,-3.70616335232931
"111","TC0100000794.mm.2","Dis3l2","208718","DIS3 like 3'-5' exoribonuclease 2",-0.0767092976927595,7.0386001584778,-0.268938029600339,0.79241646136091,0.896916768995473,-7.01030641599447
"112","TC0100000806.mm.2","Akp3","11648","alkaline phosphatase 3, intestine, not Mn requiring",0.0762032011126372,3.61010142391626,0.216293796788804,0.832289343279139,0.919820968217599,-7.0239444171162
"113","TC0100000809.mm.2","Chrnd","11447","cholinergic receptor, nicotinic, delta polypeptide",-0.233815749318237,3.31241071878539,-0.878439213242842,0.396470083807368,0.620127057236818,-6.64752308171993
"114","TC0100000814.mm.2","Gigyf2","227331","GRB10 interacting GYF protein 2",-0.0102305839112793,7.4119825623172,-0.0346247872425283,0.972932143158802,0.989053107931823,-7.0483517312988
"115","TC0100000828.mm.2","Sag","20215","S-antigen, retina and pineal gland (arrestin)",0.338367460077003,6.70419704110393,1.10698136187945,0.289392226528552,0.519506559470379,-6.42241117958633
"116","TC0100000829.mm.2","Dgkd","227333","diacylglycerol kinase, delta",1.96849232117098,6.48227797593653,7.29137072530886,8.13577955431188e-06,0.000343906181577059,3.88126551893504
"117","TC0100000845.mm.2","Mroh2a","100040766","maestro heat-like repeat family member 2A",-0.351935289999382,4.11045369165123,-1.29455170746247,0.219150296817275,0.44447816097786,-6.20631372035159
"118","TC0100000854.mm.2","Sh3bp4","98402","SH3-domain binding protein 4",-1.62573374949397,6.65084638442506,-6.14342742609437,4.40375275849313e-05,0.00119774991246415,2.14925177873261
"119","TC0100000858.mm.2","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",0.819920511945076,7.52698190980226,2.50369776329492,0.0272327356123639,0.12389062905266,-4.33381923917112
"120","TC0100000870.mm.2","Ackr3","12778","atypical chemokine receptor 3",0.166777679228568,4.73205627670722,0.43372184485752,0.671968262426585,0.822543903730986,-6.94884117779358
"121","TC0100000882.mm.2","Mlph","171531","melanophilin",0.250919387944762,4.06647262224503,0.81804689674424,0.428827850218496,0.646427717751358,-6.69943718232216
"122","TC0100000883.mm.2","Prlh","623503","prolactin releasing hormone",0.0395144813746189,6.40804629956276,0.120715625786976,0.905857553988232,0.955392960308828,-7.04118176831031
"123","TC0100000884.mm.2","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",0.4078288264019,8.38417930796628,1.42734310777734,0.17826764066526,0.393842598987166,-6.0379184315922
"124","TC0100000886.mm.2","Ramp1","51801","receptor (calcitonin) activity modifying protein 1",0.996370292373658,6.51278077289291,2.90381814844876,0.0128889262842926,0.0751483661805453,-3.60852070097099
"125","TC0100000890.mm.2","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-1.00261526608036,9.46402837859071,-3.0521870759033,0.00974948561985764,0.0622066236562615,-3.33404413139219
"126","TC0100000892.mm.2","Scly","50880","selenocysteine lyase",-0.143725563817375,8.16271712845079,-0.465036370930906,0.649996006859335,0.810198978939422,-6.93398727834975
"127","TC0100000899.mm.2","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.264835966511633,4.18090835704491,0.776812562836637,0.451888200962628,0.663588077890251,-6.7329768150038
"128","TC0100000911.mm.2","Olfr1410","258484","olfactory receptor 1410",-0.309209008111908,5.06434870810435,-1.05788422116228,0.31035673014404,0.54059331595797,-6.47445477167906
"129","TC0100000916.mm.2","Gpc1","14733","glypican 1",-0.125829754256579,6.99400093841246,-0.39322942201706,0.700852128396673,0.840939662044264,-6.96655779151373
"130","TC0100000919.mm.2","Dusp28","67446","dual specificity phosphatase 28",-0.592289228147964,5.21459110242799,-1.78042156301255,0.0995957385648665,0.279579072424065,-5.53661191325873
"131","TC0100000921.mm.2","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.0490655431825431,8.91082838444556,-0.158012888724021,0.877000256865986,0.941898207353969,-7.03561358622163
"132","TC0100000922.mm.2","Capn10","23830","calpain 10",-0.365796854371693,6.34246071021359,-1.12207178364068,0.283168650508739,0.514460236284233,-6.40602638227034
"133","TC0100000923.mm.2","Gpr35","64095","G protein-coupled receptor 35",-2.26043769082268,6.26051835000387,-8.07581221549767,2.82404541459385e-06,0.000158433648743585,4.96239944622459
"134","TC0100000936.mm.2","Sept2","18000","septin 2",0.585236749730136,9.18382287162912,1.96461478664871,0.0723570191426115,0.230257829109722,-5.24907128669704
"135","TC0100000937.mm.2","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",0.728924626711113,5.93474532791322,1.68418382473128,0.117224900445661,0.308414578584345,-5.68025433125341
"136","TC0100000946.mm.2","Ing5","66262","inhibitor of growth family, member 5",0.480220811743908,6.53145499955813,1.59394871286329,0.13619965865713,0.336354804546393,-5.81037732579635
"137","TC0100000947.mm.2","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",0.443675110481694,6.48278238165511,0.912863414196254,0.378785709759555,0.605554213027578,-6.61647419588732
"138","TC0100000954.mm.2","Neu4","241159","sialidase 4",0.387264770615706,5.84551981166914,1.10981618224529,0.288215246045492,0.519123711082391,-6.41934702066726
"139","TC0100000971.mm.2","Gin1","252876","gypsy retrotransposon integrase 1",0.659952374712262,6.28917748800457,2.23066021932405,0.0449571272449866,0.17107654009767,-4.80901442065394
"140","TC0100001008.mm.2","Relch","227446","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",0.0858285570794823,7.09321271512774,0.287827035869558,0.778251032118642,0.888817116931823,-7.0046998553065
"141","TC0100001016.mm.2","Zcchc2","227449","zinc finger, CCHC domain containing 2",-1.46101790094375,8.06554818103885,-4.86975954874824,0.000354334028196985,0.00557789405846972,0.0108530494797892
"142","TC0100001018.mm.2","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.863104521131197,8.67203876573628,-2.8028510871045,0.0155805685573528,0.0853482008716761,-3.79392529118567
"143","TC0100001028.mm.2","Serpinb11","66957","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11",-0.0118985805193823,4.16716589944516,-0.037690536694454,0.970536676302288,0.988127293439602,-7.04823280571927
"144","TC0100001031.mm.2","Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8",-0.0602324973207047,7.78264082850304,-0.17634803222649,0.862878604080838,0.934956398544099,-7.03233215890876
"145","TC0100001058.mm.2","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",0.350908162338576,8.19094650708221,1.02150955806662,0.32660202554361,0.55584256821673,-6.51174276180366
"146","TC0100001060.mm.2","Clasp1","76707","CLIP associating protein 1",-0.130454988231161,8.20094156168991,-0.404652892891967,0.692651677803464,0.83574586956662,-6.96173065466318
"147","TC0100001083.mm.2","Sctr","319229","secretin receptor",0.0868470403638799,3.73389059163746,0.299281588455127,0.769700771062627,0.88475354604736,-7.0011171697479
"148","TC0100001096.mm.2","Ccdc93","70829","coiled-coil domain containing 93",-0.0362488805196817,7.36905349388831,-0.117420376973589,0.908414506813459,0.956200993112942,-7.0416022683367
"149","TC0100001129.mm.2","R3hdm1","226412","R3H domain containing 1",0.398337513616527,10.5221005043076,1.36748286649048,0.195839377411,0.415733518274658,-6.11532562832675
"150","TC0100001138.mm.2","Ubxn4","67812","UBX domain protein 4",-0.593005935770632,8.28577825051907,-1.91065619301509,0.079532327952151,0.244604990723664,-5.33490899546633
"151","TC0100001158.mm.2","Yod1","226418","YOD1 deubiquitinase",-0.231772911165363,5.36520407198211,-0.732015414967854,0.477817640377641,0.684669486106097,-6.7676281036765
